Bandit,Reward,Algorithm
2,0.35324526203416706,EpsilonGreedyBandit
2,3.0796028617946156,EpsilonGreedyBandit
2,2.7776888454981106,EpsilonGreedyBandit
2,2.5361562103805197,EpsilonGreedyBandit
2,3.0578270781136396,EpsilonGreedyBandit
2,3.585776417008639,EpsilonGreedyBandit
2,3.682880097335831,EpsilonGreedyBandit
2,3.2971226449124464,EpsilonGreedyBandit
2,3.452280082421605,EpsilonGreedyBandit
1,2.7517524351402276,EpsilonGreedyBandit
2,2.555583752026362,EpsilonGreedyBandit
2,3.136962447900867,EpsilonGreedyBandit
2,3.9687698500690995,EpsilonGreedyBandit
2,2.3881832356547297,EpsilonGreedyBandit
2,3.094354656149278,EpsilonGreedyBandit
2,2.463574267665686,EpsilonGreedyBandit
2,1.0278037563082254,EpsilonGreedyBandit
2,2.0185684763027587,EpsilonGreedyBandit
2,3.9238862965957866,EpsilonGreedyBandit
2,1.8295571800427626,EpsilonGreedyBandit
2,3.1699685910474447,EpsilonGreedyBandit
2,2.422167733908897,EpsilonGreedyBandit
2,4.537036921327573,EpsilonGreedyBandit
2,3.6080975312470462,EpsilonGreedyBandit
2,1.8737880822402673,EpsilonGreedyBandit
2,4.710927678219667,EpsilonGreedyBandit
2,2.611418988786205,EpsilonGreedyBandit
2,1.0396580007956944,EpsilonGreedyBandit
2,2.1059959222969544,EpsilonGreedyBandit
2,4.171758816986372,EpsilonGreedyBandit
2,3.2333410347309557,EpsilonGreedyBandit
2,2.789543918718829,EpsilonGreedyBandit
2,3.9936722383262127,EpsilonGreedyBandit
2,2.074450715464246,EpsilonGreedyBandit
2,3.489628798667654,EpsilonGreedyBandit
2,2.419346670728067,EpsilonGreedyBandit
2,2.641129665034283,EpsilonGreedyBandit
2,2.0170848995426875,EpsilonGreedyBandit
2,1.7047414956653262,EpsilonGreedyBandit
2,1.6936714008804221,EpsilonGreedyBandit
2,3.3495344101937774,EpsilonGreedyBandit
2,1.946909158824772,EpsilonGreedyBandit
2,2.426511438674453,EpsilonGreedyBandit
2,2.31694697234045,EpsilonGreedyBandit
2,3.949258316757083,EpsilonGreedyBandit
2,2.3589901539251947,EpsilonGreedyBandit
2,2.990127413623216,EpsilonGreedyBandit
2,3.7023439112081644,EpsilonGreedyBandit
2,2.268604455660874,EpsilonGreedyBandit
2,1.7209163192602808,EpsilonGreedyBandit
2,2.1174257792491464,EpsilonGreedyBandit
2,3.6041480490065707,EpsilonGreedyBandit
2,4.6634374443009445,EpsilonGreedyBandit
2,3.7920891859489876,EpsilonGreedyBandit
2,3.2475330849447386,EpsilonGreedyBandit
2,2.473746009956642,EpsilonGreedyBandit
2,3.0680837058218375,EpsilonGreedyBandit
2,3.7505419608344432,EpsilonGreedyBandit
2,5.3433226101843,EpsilonGreedyBandit
2,5.191747381321015,EpsilonGreedyBandit
